OrderHash,Block,Action,Price,Quantity,OrderType,Subaccount
0x127e4980,17,EVENT_NEW,49999.48,10,BUY,1
0x34a6e8e9,17,EVENT_NEW,50037.27,3,BUY_CANCEL,2
0x37b56ec2,17,EVENT_NEW,49986.18,2,SELL,3
0x17b2519c,17,EVENT_NEW,49984.0,2,BUY,4
0x235c49a4,17,EVENT_NEW,49994.04,2,BUY,6
0x11dfdb9b,17,EVENT_NEW,50040.23,10,SELL,7
0x17793865,17,EVENT_NEW,50011.71,6,SELL,8
0xc5aff90,17,EVENT_NEW,50045.95,10,BUY_CANCEL,9
0xa66698e,17,EVENT_NEW,50017.78,3,SELL,10
0x31587f0b,17,EVENT_NEW,50040.34,10,BUY,11
0x16e4279,17,EVENT_NEW,49966.79,2,SELL,12
0x3494bab3,17,EVENT_NEW,50011.11,10,SELL,13
0x18b5507f,17,EVENT_NEW,50037.52,1,BUY_CANCEL,16
0x1c704df9,17,EVENT_NEW,49963.34,4,SELL,17
0x2a295662,17,EVENT_NEW,50040.26,1,BUY,18
0x8163610,17,EVENT_NEW,49963.37,7,SELL,19
0x89e6b0c,17,EVENT_NEW,49986.82,5,BUY,21
0x2e640ef3,17,EVENT_NEW,50045.55,10,BUY,22
0x26271311,17,EVENT_NEW,49970.03,2,BUY,23
0x26f1ba,17,EVENT_NEW,49949.78,7,BUY,24
0x1ebd948f,17,EVENT_NEW,50010.26,6,SELL_CANCEL,25
0xfc75de3,17,EVENT_NEW,49967.11,4,BUY_CANCEL,26
0x203579da,17,EVENT_NEW,50014.34,8,SELL,27
0x1a0b1d5a,17,EVENT_NEW,49987.54,7,BUY,29
0x1b83cdb,17,EVENT_NEW,49951.22,10,BUY,30
0x1b1e8acd,17,EVENT_NEW,50002.9,1,SELL_CANCEL,31
0x129c52bc,17,EVENT_NEW,50011.29,10,SELL,32
0x2e82bd3c,17,EVENT_NEW,50035.78,10,BUY,33
0x1ea35c66,17,EVENT_NEW,49953.08,7,SELL,34
0xf4ab22,17,EVENT_NEW,50034.76,2,SELL,35
0x172b2cc6,17,EVENT_NEW,50039.55,10,BUY,36
0x268afaba,17,EVENT_NEW,49973.66,3,SELL_CANCEL,38
0x312675cd,17,EVENT_NEW,50021.01,7,BUY,39
0x276121a8,17,EVENT_NEW,49955.4,5,SELL_CANCEL,41
0x28751e2,17,EVENT_NEW,49979.87,3,BUY,42
0x9516d4a,17,EVENT_NEW,50029.9,1,BUY,45
0x217d98d,17,EVENT_NEW,50002.18,9,SELL,46
0x58ffce7,17,EVENT_NEW,50030.28,4,BUY,49
0x3af1f3e7,17,EVENT_NEW,49992.53,9,SELL,50
0x2ff79912,17,EVENT_NEW,50008.29,6,SELL,51
0x1b03a07a,17,EVENT_NEW,49984.31,8,SELL,52
0x338680fa,17,EVENT_NEW,50018.21,6,BUY,53
0x18434eac,17,EVENT_NEW,49977.52,2,BUY,54
0x11dbc58b,17,EVENT_NEW,49983.4,9,BUY,55
0x4745849,17,EVENT_NEW,50007.37,4,BUY,56
0xab8ec83,17,EVENT_NEW,50003.0,1,SELL,58
0x3440d04b,17,EVENT_NEW,49964.57,1,SELL,59
0x2e6bf1d9,17,EVENT_NEW,49984.55,3,SELL,60
0x1eee117f,17,EVENT_NEW,50038.59,1,BUY,61
0x9c41345,17,EVENT_NEW,49970.04,9,SELL,62
0x66ce7b3,17,EVENT_NEW,50048.87,2,BUY,63
0x29bde39b,17,EVENT_NEW,50007.32,10,SELL,64
0x148acc21,17,EVENT_NEW,50014.14,3,SELL_CANCEL,66
0x33c2b12b,17,EVENT_NEW,50006.04,8,SELL_CANCEL,69
0x18e247cc,17,EVENT_NEW,50043.36,6,SELL,70
0x10826cd0,17,EVENT_NEW,50010.47,10,SELL_CANCEL,71
0x39f09aac,17,EVENT_NEW,49989.7,8,BUY,72
0x35adcc82,17,EVENT_NEW,50028.41,2,SELL,73
0x183a7fcc,17,EVENT_NEW,50021.6,9,BUY,74
0x31eb0828,17,EVENT_NEW,50006.93,2,SELL,75
0x25ae0559,17,EVENT_NEW,49989.95,6,SELL,76
0x7cbe79a,17,EVENT_NEW,50011.71,5,SELL,77
0x2c782d32,17,EVENT_NEW,49986.65,7,SELL,78
0x24b85f60,17,EVENT_NEW,49992.12,3,SELL,80
0x2770d546,17,EVENT_NEW,49991.88,5,SELL,81
0x6656df4,17,EVENT_NEW,49954.53,4,BUY,82
0x89780ba,17,EVENT_NEW,49979.46,5,BUY,83
0x1fae53cf,17,EVENT_NEW,49988.38,4,BUY_CANCEL,85
0x1bab09f2,17,EVENT_NEW,50038.12,8,SELL,86
0x1c56771,17,EVENT_NEW,49990.6,8,BUY,88
0x25244992,17,EVENT_NEW,50041.59,3,SELL_CANCEL,90
0x206241f4,17,EVENT_NEW,49979.44,8,SELL,91
0x45aa0d9,17,EVENT_NEW,49983.16,4,BUY,92
0x39c932b9,17,EVENT_NEW,49965.42,2,BUY,93
0x26179e54,17,EVENT_NEW,49953.12,6,BUY,94
0x9ff6be3,17,EVENT_NEW,49990.2,3,SELL,96
0x233baf78,17,EVENT_NEW,49977.26,4,SELL,99
0x183c0442,18,EVENT_NEW,50006.43,3,SELL,1
0xb35a169,18,EVENT_NEW,49949.35,7,SELL,3
0x7d2ad47,18,EVENT_NEW,49980.48,8,SELL,4
0xe6ad68c,18,EVENT_NEW,49954.64,6,SELL,5
0x2b346fe4,18,EVENT_NEW,49962.66,8,BUY,6
0xce6f0f3,18,EVENT_NEW,50041.08,2,BUY,7
0x340562bc,18,EVENT_NEW,49951.43,2,BUY,8
0x1883c1aa,18,EVENT_NEW,49955.73,5,BUY_CANCEL,9
0x139b4ca3,18,EVENT_NEW,49975.98,4,SELL,10
0x16cf5ff2,18,EVENT_NEW,49981.07,6,SELL,11
0x38be5c2,18,EVENT_NEW,49962.37,6,SELL,12
0x29f05f73,18,EVENT_NEW,49977.68,9,BUY,14
0xbf4d626,18,EVENT_NEW,49984.01,1,BUY,15
0x35518d0b,18,EVENT_NEW,49978.98,4,BUY,18
0x1504f9b9,18,EVENT_NEW,49993.88,6,SELL,20
0x324745cd,18,EVENT_NEW,49977.65,1,BUY,21
0x25a2f4f7,18,EVENT_NEW,49973.52,8,SELL,23
0x12782bf1,18,EVENT_NEW,50005.83,10,SELL,24
0x37d8a550,18,EVENT_NEW,49994.38,5,SELL,25
0x35a9d854,18,EVENT_NEW,49989.87,2,SELL_CANCEL,26
0x7c68ad4,18,EVENT_NEW,49962.77,1,SELL,27
0x9e9f35c,18,EVENT_NEW,50035.99,7,BUY,28
0x2d272d8a,18,EVENT_NEW,49989.06,7,SELL,30
0x35fd2cfd,18,EVENT_NEW,49994.79,3,BUY,32
0x12d67da6,18,EVENT_NEW,49955.7,7,SELL,33
0x1fda1773,18,EVENT_NEW,49956.08,6,BUY,36
0x1950e578,18,EVENT_NEW,49949.85,8,SELL,37
0xe99ee37,18,EVENT_NEW,50003.11,3,BUY,40
0x27f284b2,18,EVENT_NEW,49988.14,6,SELL_CANCEL,41
0x1de4d590,18,EVENT_NEW,49954.36,5,SELL,42
0x2f23d033,18,EVENT_NEW,50036.84,9,BUY,43
0x2255fb0d,18,EVENT_NEW,49982.99,4,BUY,44
0x2659aad4,18,EVENT_NEW,50013.51,10,BUY_CANCEL,46
0x2dc6ba2f,18,EVENT_NEW,50028.68,5,BUY_CANCEL,47
0xe579784,18,EVENT_NEW,50005.69,5,BUY,48
0x3076073a,18,EVENT_NEW,49971.37,4,BUY,49
0x1358512e,18,EVENT_NEW,49965.69,1,BUY_CANCEL,50
0x218793fa,18,EVENT_NEW,50024.06,7,SELL_CANCEL,51
0x1a28e42e,18,EVENT_NEW,49985.56,2,SELL_CANCEL,52
0x3b9aa0e5,18,EVENT_NEW,50011.05,1,BUY,53
0xa229526,18,EVENT_NEW,49981.29,9,BUY_CANCEL,55
0x394c1e21,18,EVENT_NEW,49951.13,1,SELL_CANCEL,56
0x3677fcaf,18,EVENT_NEW,49962.52,3,BUY,57
0xecbcdb9,18,EVENT_NEW,50044.26,6,SELL,58
0x1c28576e,18,EVENT_NEW,50024.25,1,BUY,59
0x13ceec7c,18,EVENT_NEW,49991.27,4,BUY,62
0x3b8cf206,18,EVENT_NEW,49968.58,1,BUY_CANCEL,63
0x9e82789,18,EVENT_NEW,49989.91,10,BUY,64
0x214e47f7,18,EVENT_NEW,49959.5,4,BUY,65
0x2f7fb317,18,EVENT_NEW,49999.49,2,SELL,67
0x2b2c7679,18,EVENT_NEW,50016.91,7,BUY_CANCEL,69
0x118aa72a,18,EVENT_NEW,49969.62,8,SELL,70
0x37d82c5,18,EVENT_NEW,49961.24,7,BUY,73
0x2567c67e,18,EVENT_NEW,49977.46,5,BUY,74
0xb795d7b,18,EVENT_NEW,49960.09,7,BUY,75
0x15eaf96d,18,EVENT_NEW,49960.48,6,BUY,77
0x34525eab,18,EVENT_NEW,50032.33,3,SELL,78
0x384a1961,18,EVENT_NEW,49994.24,4,BUY,80
0x2a6bb2c3,18,EVENT_NEW,49954.4,4,SELL,81
0x269e96c5,18,EVENT_NEW,50040.2,5,SELL,82
0x25c96991,18,EVENT_NEW,49985.82,5,BUY,83
0xdfff961,18,EVENT_NEW,50028.17,10,BUY,84
0x1ea988ce,18,EVENT_NEW,50024.16,1,BUY,85
0x23cb1ce8,18,EVENT_NEW,49972.54,10,SELL,86
0x12740585,18,EVENT_NEW,50000.02,7,SELL,87
0x17a39913,18,EVENT_NEW,49978.2,8,SELL,89
0x48e6fcd,18,EVENT_NEW,50022.9,6,BUY,90
0x35cfaf48,18,EVENT_NEW,49950.93,5,SELL,91
0x5183045,18,EVENT_NEW,49958.72,5,SELL_CANCEL,92
0xac5385a,18,EVENT_NEW,50032.9,9,BUY,93
0x37032e37,18,EVENT_NEW,49963.71,8,BUY,94
0x314b2f5c,18,EVENT_NEW,49986.9,8,BUY,96
0x14e3267a,18,EVENT_NEW,49953.84,5,SELL_CANCEL,98
0x11d09552,18,EVENT_NEW,50021.79,9,SELL,99
0x1fbcf85b,19,EVENT_NEW,50005.54,6,SELL,0
0x37f98f85,19,EVENT_NEW,50047.79,7,SELL,1
0x173c6c2f,19,EVENT_NEW,50042.86,6,SELL,2
0x1d4a84a1,19,EVENT_NEW,49975.05,3,SELL,3
0x848297f,19,EVENT_NEW,49962.58,5,SELL_CANCEL,4
0x35827974,19,EVENT_NEW,50033.24,7,SELL,5
0x1b6cd38f,19,EVENT_NEW,50046.8,7,BUY,6
0x354a32bb,19,EVENT_NEW,50041.57,7,SELL,7
0x1a0d81e2,19,EVENT_NEW,50012.61,4,BUY_CANCEL,8
0x15e6f91b,19,EVENT_NEW,49966.08,10,SELL,9
0x1750be17,19,EVENT_NEW,49948.22,8,SELL,11
0x2990efb4,19,EVENT_NEW,49961.17,5,SELL,12
0x117fbf43,19,EVENT_NEW,50041.3,8,SELL,15
0x15cd4e8a,19,EVENT_NEW,49948.84,4,SELL,20
0x2cd50d8a,19,EVENT_NEW,50018.51,1,SELL,21
0x287fc917,19,EVENT_NEW,50044.98,5,SELL,22
0x1b30027b,19,EVENT_NEW,50014.93,1,BUY,26
0x95601cd,19,EVENT_NEW,49974.35,2,SELL,27
0x2ae20fb3,19,EVENT_NEW,50035.15,3,BUY,28
0x262e1763,19,EVENT_NEW,49991.61,8,BUY,30
0xe965ca,19,EVENT_NEW,50035.24,6,SELL_CANCEL,31
0x175c0394,19,EVENT_NEW,50009.51,1,BUY,32
0x21cec50c,19,EVENT_NEW,50003.96,1,BUY,34
0x1892ab46,19,EVENT_NEW,50023.76,8,BUY,36
0x33c2851c,19,EVENT_NEW,50003.81,8,BUY,37
0x2e92f836,19,EVENT_NEW,49983.94,8,SELL_CANCEL,38
0x31ac41a2,19,EVENT_NEW,50023.46,8,SELL,39
0x2bf243e8,19,EVENT_NEW,49981.6,7,BUY,40
0x6819822,19,EVENT_NEW,50032.81,5,BUY_CANCEL,41
0x2aa3e6a1,19,EVENT_NEW,49975.97,3,SELL,42
0x3b9565ae,19,EVENT_NEW,49960.43,2,SELL,43
0x22238143,19,EVENT_NEW,50017.46,10,SELL,45
0x9e059fe,19,EVENT_NEW,50012.48,8,SELL,47
0x31b94767,19,EVENT_NEW,49965.75,7,SELL,49
0x6bd5d80,19,EVENT_NEW,49999.26,5,SELL,51
0x2506ccde,19,EVENT_NEW,49974.47,7,BUY,56
0x396ce53f,19,EVENT_NEW,49975.66,4,SELL,58
0x3b2b8a62,19,EVENT_NEW,49967.77,2,BUY,59
0x8c93c90,19,EVENT_NEW,49964.73,1,SELL,60
0x27237326,19,EVENT_NEW,49982.68,1,SELL_CANCEL,61
0x1a63a200,19,EVENT_NEW,49965.29,3,BUY,62
0x33ab48fa,19,EVENT_NEW,50009.06,5,SELL_CANCEL,63
0x196018ba,19,EVENT_NEW,49974.91,4,SELL,64
0x26e9f458,19,EVENT_NEW,50025.47,1,BUY,65
0x2e4c0b17,19,EVENT_NEW,49979.49,6,SELL,66
0x1cbc5734,19,EVENT_NEW,49956.92,7,SELL_CANCEL,69
0x2d6f841c,19,EVENT_NEW,50010.28,9,BUY,70
0x432477f,19,EVENT_NEW,50043.68,3,SELL,71
0x2fdbaacb,19,EVENT_NEW,50024.86,5,BUY,72
0x33f8d64a,19,EVENT_NEW,49964.79,7,SELL,73
0x3ac11224,19,EVENT_NEW,50026.19,3,BUY,74
0x25b4172e,19,EVENT_NEW,50010.45,9,BUY,75
0x3ac58ee7,19,EVENT_NEW,49953.1,5,SELL_CANCEL,76
0x28eabee0,19,EVENT_NEW,50005.49,7,SELL,77
0x2868d713,19,EVENT_NEW,49996.8,9,SELL_CANCEL,78
0x5ed7b75,19,EVENT_NEW,49963.19,9,BUY,79
0x34df8cb1,19,EVENT_NEW,49959.67,10,BUY,80
0x7d092b4,19,EVENT_NEW,49995.43,3,SELL,81
0x1c36187c,19,EVENT_NEW,50024.67,8,SELL,82
0x250b68b4,19,EVENT_NEW,49949.59,9,BUY_CANCEL,83
0xf33cda1,19,EVENT_NEW,49990.41,6,BUY_CANCEL,84
0x11704f33,19,EVENT_NEW,50006.28,6,BUY,85
0x29fd40bb,19,EVENT_NEW,49975.28,1,BUY,86
0xfc4b26a,19,EVENT_NEW,50025.94,7,SELL,87
0xa6bf81,19,EVENT_NEW,49978.83,10,SELL,89
0x145aa0e5,19,EVENT_NEW,49950.85,9,BUY,90
0x27bf78b9,19,EVENT_NEW,50007.98,6,BUY,91
0x3b78d283,19,EVENT_NEW,50027.54,10,SELL,93
0xc04acfd,19,EVENT_NEW,50009.75,6,BUY,96
0x12f7627,19,EVENT_NEW,49970.99,5,SELL,97
0xbf1098e,19,EVENT_NEW,50022.14,8,BUY,98
0x3086a2ee,19,EVENT_NEW,50032.82,8,SELL,99
0xb2c37e,20,EVENT_NEW,50034.77,3,SELL,0
0x4c758ad,20,EVENT_NEW,49966.11,5,BUY,1
0x111ba35a,20,EVENT_NEW,49985.14,4,BUY,3
0x498b740,20,EVENT_NEW,50032.36,3,BUY,4
0x396f1ed1,20,EVENT_NEW,50026.26,6,SELL,5
0x24c728dc,20,EVENT_NEW,50007.12,7,BUY_CANCEL,6
0x1175ba5b,20,EVENT_NEW,49984.4,8,SELL_CANCEL,7
0xf88dbe3,20,EVENT_NEW,50040.39,7,SELL,8
0x2246c6b2,20,EVENT_NEW,49988.34,6,BUY_CANCEL,9
0x2ca90685,20,EVENT_NEW,49998.68,9,BUY_CANCEL,10
0x6f974e8,20,EVENT_NEW,49972.69,2,BUY,11
0x33ed4365,20,EVENT_NEW,49992.49,5,SELL,13
0x19dc27ea,20,EVENT_NEW,49987.74,9,SELL,14
0xd154afd,20,EVENT_NEW,50006.96,9,SELL,15
0x61e8a0e,20,EVENT_NEW,49987.48,7,SELL,18
0x6bb5fa1,20,EVENT_NEW,49960.46,6,SELL,19
0x142932d6,20,EVENT_NEW,49989.24,2,BUY,20
0x2dde98f0,20,EVENT_NEW,50016.78,7,SELL,21
0x3596f1d0,20,EVENT_NEW,49979.71,4,BUY,22
0x17b9609e,20,EVENT_NEW,50002.1,5,SELL_CANCEL,24
0x2ff8a047,20,EVENT_NEW,50006.93,5,SELL_CANCEL,26
0x383cf83,20,EVENT_NEW,49980.07,8,SELL,27
0x14da2555,20,EVENT_NEW,50015.4,4,BUY,28
0xfe03c3f,20,EVENT_NEW,49957.16,7,BUY_CANCEL,29
0x3a20e64b,20,EVENT_NEW,50027.25,6,SELL,31
0x39335662,20,EVENT_NEW,50017.49,7,BUY,32
0x179d7d31,20,EVENT_NEW,49951.85,2,SELL_CANCEL,33
0x14a1ced1,20,EVENT_NEW,49950.1,7,SELL,35
0x971e0cb,20,EVENT_NEW,49988.45,2,BUY,36
0x10f4a91c,20,EVENT_NEW,50047.86,3,BUY,38
0x209b2e08,20,EVENT_NEW,50033.04,10,SELL,40
0x449d6c,20,EVENT_NEW,49962.44,9,BUY,41
0x2b818d6e,20,EVENT_NEW,49981.28,3,SELL,42
0x37f0b805,20,EVENT_NEW,49959.79,7,SELL,44
0x9575ea4,20,EVENT_NEW,50047.32,4,BUY_CANCEL,45
0x3a4fadb3,20,EVENT_NEW,50020.09,3,BUY,46
0x1998ae18,20,EVENT_NEW,50000.46,9,BUY,47
0x366d161,20,EVENT_NEW,49951.75,6,BUY,48
0x80827ae,20,EVENT_NEW,50005.99,8,SELL,49
0x3be1bce,20,EVENT_NEW,50012.32,9,SELL_CANCEL,50
0x38fbaa65,20,EVENT_NEW,49979.44,10,SELL,51
0x1eda38c0,20,EVENT_NEW,49991.86,8,SELL,52
0x359edd62,20,EVENT_NEW,49974.02,7,BUY,55
0x2b5429f3,20,EVENT_NEW,49979.82,2,SELL,56
0x4704edd,20,EVENT_NEW,50032.11,6,BUY,57
0x297f8528,20,EVENT_NEW,50026.34,7,BUY,58
0x2e71a2cb,20,EVENT_NEW,50016.61,8,BUY,59
0x3d8017e,20,EVENT_NEW,49973.05,10,SELL,60
0x1fd03ab6,20,EVENT_NEW,50022.85,7,SELL,61
0x17c885b9,20,EVENT_NEW,50009.19,4,BUY,62
0x1c3c4c8d,20,EVENT_NEW,49981.5,7,BUY_CANCEL,63
0x2e283f20,20,EVENT_NEW,50023.44,7,BUY,64
0x1f950139,20,EVENT_NEW,50045.65,3,BUY,65
0x29eeef5c,20,EVENT_NEW,49952.58,3,SELL_CANCEL,66
0xdf055dd,20,EVENT_NEW,50046.86,7,BUY_CANCEL,67
0x29f33f6d,20,EVENT_NEW,50003.37,1,SELL,69
0x361cc248,20,EVENT_NEW,50007.49,1,SELL,70
0x214a9a1e,20,EVENT_NEW,49986.82,4,SELL,71
0x27b3a6e9,20,EVENT_NEW,50015.05,6,BUY,73
0x65c839c,20,EVENT_NEW,50009.67,8,SELL_CANCEL,74
0x169d5e95,20,EVENT_NEW,50039.81,2,BUY_CANCEL,76
0x19df0484,20,EVENT_NEW,49971.73,6,SELL,77
0x830a23d,20,EVENT_NEW,49952.76,2,SELL,78
0x20730487,20,EVENT_NEW,49953.31,1,BUY,79
0x14666c70,20,EVENT_NEW,50038.13,2,SELL,82
0x17e55bad,20,EVENT_NEW,50007.09,8,SELL,83
0xadea13b,20,EVENT_NEW,49999.36,9,SELL,84
0x15d42068,20,EVENT_NEW,50000.01,9,SELL,85
0x33f508be,20,EVENT_NEW,49956.84,1,BUY,86
0x3864a035,20,EVENT_NEW,49997.43,9,BUY,87
0x38b0cd05,20,EVENT_NEW,49985.25,1,SELL,88
0x121e187f,20,EVENT_NEW,50008.35,10,SELL,89
0x2926ba1f,20,EVENT_NEW,50006.56,9,BUY,90
0x9f7ea10,20,EVENT_NEW,49979.55,5,BUY,92
0x39b1ff4c,20,EVENT_NEW,49990.3,2,BUY,93
0x2b2b89c9,20,EVENT_NEW,50009.73,10,SELL_CANCEL,95
0x2251cb46,20,EVENT_NEW,50033.43,9,SELL,97
0x206b680,21,EVENT_NEW,49971.59,9,SELL,1
0x1cb74ac0,21,EVENT_NEW,50035.55,8,BUY,3
0x12d39faa,21,EVENT_NEW,49986.6,2,BUY,4
0x15dbae6c,21,EVENT_NEW,50035.91,9,SELL,5
0x10980aeb,21,EVENT_NEW,50036.89,3,BUY,6
0x2df1a38e,21,EVENT_NEW,50004.1,8,SELL,7
0x37870c12,21,EVENT_NEW,50044.15,5,BUY_CANCEL,9
0x3342383d,21,EVENT_NEW,49960.45,5,BUY,10
0x104d0ea6,21,EVENT_NEW,49988.46,1,BUY,11
0x1df78d7,21,EVENT_NEW,50002.81,2,SELL,14
0x6d510a3,21,EVENT_NEW,49992.93,6,SELL,15
0x2aae4af2,21,EVENT_NEW,49971.63,1,SELL_CANCEL,16
0x2503b730,21,EVENT_NEW,49959.3,7,SELL,17
0x38d63302,21,EVENT_NEW,49980.13,1,BUY,19
0x30c72d7f,21,EVENT_NEW,50043.56,1,BUY_CANCEL,20
0x1ea00ee0,21,EVENT_NEW,50007.33,3,BUY,21
0x55516da,21,EVENT_NEW,49977.83,2,BUY,22
0x67a68e6,21,EVENT_NEW,50024.22,4,SELL,24
0x26e71403,21,EVENT_NEW,49996.81,9,SELL,25
0x2871931d,21,EVENT_NEW,49976.37,1,BUY,26
0x14bc64f8,21,EVENT_NEW,49975.63,7,BUY,28
0x12ba18f7,21,EVENT_NEW,49961.77,8,SELL,30
0x1b6070f2,21,EVENT_NEW,49979.66,7,BUY_CANCEL,31
0x1258b59c,21,EVENT_NEW,49982.23,1,BUY_CANCEL,33
0x81b073b,21,EVENT_NEW,49959.31,8,BUY_CANCEL,34
0x17a9c2c2,21,EVENT_NEW,50020.11,3,BUY_CANCEL,35
0x1a177138,21,EVENT_NEW,49952.4,4,SELL,36
0x3b63663a,21,EVENT_NEW,50000.16,7,SELL,37
0x15d9e054,21,EVENT_NEW,50044.95,5,SELL_CANCEL,38
0x84caf5c,21,EVENT_NEW,49977.46,6,SELL,40
0x33897e7,21,EVENT_NEW,49963.75,10,SELL,44
0x1e432b0b,21,EVENT_NEW,50008.34,3,BUY,45
0x203fa222,21,EVENT_NEW,50015.02,9,BUY,47
0x3418e13f,21,EVENT_NEW,49989.53,4,SELL,48
0x34a2c60d,21,EVENT_NEW,50030.58,10,BUY,49
0x1aaa0b60,21,EVENT_NEW,49979.94,1,SELL,51
0x22bffd87,21,EVENT_NEW,50008.96,1,BUY,52
0x1eaa6256,21,EVENT_NEW,50047.13,6,BUY,53
0x3300cff7,21,EVENT_NEW,49984.73,9,SELL_CANCEL,54
0x1dbbf46d,21,EVENT_NEW,49996.53,7,BUY,55
0x2c8c2000,21,EVENT_NEW,50047.46,3,BUY,56
0x1e5292a9,21,EVENT_NEW,49994.53,4,SELL,58
0x3af66d01,21,EVENT_NEW,49972.04,9,BUY,59
0x6815483,21,EVENT_NEW,49974.3,6,SELL,60
0x21da4d35,21,EVENT_NEW,49981.15,4,BUY,61
0x120737d8,21,EVENT_NEW,50016.18,10,SELL,62
0x33595d8f,21,EVENT_NEW,50008.13,8,BUY_CANCEL,63
0xe7ef996,21,EVENT_NEW,49972.44,10,SELL,64
0x1e28c50b,21,EVENT_NEW,49973.88,8,SELL_CANCEL,67
0x27d5f9df,21,EVENT_NEW,49988.62,7,BUY_CANCEL,69
0x480191e,21,EVENT_NEW,50001.1,6,SELL,70
0x33219a7e,21,EVENT_NEW,49960.74,1,BUY,72
0x269ec199,21,EVENT_NEW,49956.72,1,SELL,73
0x32c94dbb,21,EVENT_NEW,49992.77,6,SELL,76
0x31dc95aa,21,EVENT_NEW,50013.42,8,BUY,77
0x184123d9,21,EVENT_NEW,50027.8,9,SELL,78
0x1d652aac,21,EVENT_NEW,50032.67,1,BUY,79
0x275ced42,21,EVENT_NEW,49977.07,9,BUY,80
0x14d579e5,21,EVENT_NEW,49957.69,2,BUY,81
0x29805778,21,EVENT_NEW,50034.02,10,SELL,82
0x204c2f21,21,EVENT_NEW,50034.72,3,SELL,83
0x36e5dfbb,21,EVENT_NEW,50010.65,10,SELL,84
0x264de918,21,EVENT_NEW,50017.76,9,SELL_CANCEL,85
0x13e1476f,21,EVENT_NEW,49979.74,5,BUY,86
0xd384a6c,21,EVENT_NEW,49994.95,4,BUY,88
0x935fd6d,21,EVENT_NEW,50008.66,8,BUY,89
0x1cf3cc7a,21,EVENT_NEW,50001.56,5,SELL,90
0xb960113,21,EVENT_NEW,50037.33,1,BUY,91
0x28c7bd2d,21,EVENT_NEW,49999.9,7,SELL,92
0x214e6665,21,EVENT_NEW,49949.23,5,BUY,93
0x25bd2da3,21,EVENT_NEW,50010.45,9,BUY,95
0x1a2ef1fe,21,EVENT_NEW,49960.89,9,BUY_CANCEL,96
0x1e6b91c0,21,EVENT_NEW,49990.76,6,BUY,98
0x6903381,21,EVENT_NEW,50012.39,8,BUY,99
0x1b950179,22,EVENT_NEW,49957.98,8,SELL,0
0xe5244c5,22,EVENT_NEW,49990.04,9,SELL,1
0x2123d8fa,22,EVENT_NEW,50029.3,5,SELL,3
0x19b3d4a8,22,EVENT_NEW,49959.16,2,BUY,4
0x140676c5,22,EVENT_NEW,50036.18,3,SELL_CANCEL,5
0x2f51c2e0,22,EVENT_NEW,50036.41,9,BUY_CANCEL,6
0x10e93a25,22,EVENT_NEW,49977.79,6,BUY,7
0x345ba008,22,EVENT_NEW,49975.43,10,SELL,11
0x872e744,22,EVENT_NEW,50046.3,5,SELL,13
0xf3f8353,22,EVENT_NEW,49986.57,7,BUY,14
0x1cd1e7ef,22,EVENT_NEW,50026.12,3,BUY,15
0x254684c2,22,EVENT_NEW,49980.26,3,SELL,16
0x252485bc,22,EVENT_NEW,49950.94,1,SELL_CANCEL,18
0xdadbfa,22,EVENT_NEW,50009.23,7,BUY,19
0x1e0acd4c,22,EVENT_NEW,50046.69,1,SELL,21
0x3965c16a,22,EVENT_NEW,50041.29,5,SELL,22
0x1ecdbbd1,22,EVENT_NEW,50019.46,1,SELL,23
0x3895efc7,22,EVENT_NEW,49977.89,4,SELL,24
0x1981b4b7,22,EVENT_NEW,50042.46,2,BUY,25
0x239d4588,22,EVENT_NEW,49974.13,4,SELL,26
0xbf7d098,22,EVENT_NEW,50033.98,5,SELL,28
0x16d1c2a8,22,EVENT_NEW,49978.04,3,SELL,29
0x1234f99d,22,EVENT_NEW,49954.01,10,BUY,30
0x2178764c,22,EVENT_NEW,50010.79,5,BUY_CANCEL,31
0x12e8de34,22,EVENT_NEW,49966.62,1,BUY,32
0x17c4608f,22,EVENT_NEW,49979.92,9,BUY,33
0x1d516fc9,22,EVENT_NEW,49976.6,1,SELL,34
0x2cd1a586,22,EVENT_NEW,49992.79,4,BUY,35
0x434da5c,22,EVENT_NEW,50013.76,3,BUY,36
0x9c894d6,22,EVENT_NEW,49996.73,9,SELL,37
0x16cde0d4,22,EVENT_NEW,49968.2,4,BUY_CANCEL,38
0xcbed0ff,22,EVENT_NEW,49968.78,7,BUY,39
0x233d4eb0,22,EVENT_NEW,49992.85,8,BUY_CANCEL,40
0x20736e92,22,EVENT_NEW,50044.43,3,SELL,41
0x1dae7b03,22,EVENT_NEW,49971.23,10,SELL,42
0x382aa0ec,22,EVENT_NEW,49970.01,9,SELL_CANCEL,43
0x9b3387e,22,EVENT_NEW,50046.74,10,SELL,44
0x24dc5ea7,22,EVENT_NEW,49980.23,2,SELL,45
0xc747c80,22,EVENT_NEW,50043.97,9,SELL,46
0x3487342d,22,EVENT_NEW,49995.45,10,BUY,47
0x183fab53,22,EVENT_NEW,50026.55,3,SELL_CANCEL,48
0x17b0539e,22,EVENT_NEW,49996.19,6,SELL_CANCEL,50
0x19cc023,22,EVENT_NEW,49985.75,1,SELL,51
0x29f14586,22,EVENT_NEW,49957.29,9,SELL,53
0xb45a539,22,EVENT_NEW,49956.84,9,BUY,55
